ft_equipment_id,ft_facility_code,ft_item_type,ft_library_id,ft_model_name,ft_manu_name,ft_serial_num,ft_power_source,ft_ref_gas_type,fi_cfc_free,fn_dimh_4deg,fn_diml_4deg,fn_dimw_4deg,fn_gross_volume_4deg,fn_net_volume_4deg,fn_dimh_20deg,fn_diml_20deg,fn_dimw_20deg,fn_gross_volume_20deg,fn_net_volume_20deg,fi_supply_year,fi_supply_source,fi_operating_cond,fi_work_status,fn_temp_high,fn_temp_low,fi_food,fi_tagged,fi_installation,ft_comment,fn_temp_monitor,fi_temp_none,fi_temp_dial,fi_temp_stem,fi_temp_30_visual,fi_temp_30_sms,fi_temp_number,ft_work_remarks,fn_not_work_spare_parts,fn_not_work_finance,fn_not_work_fuel,fn_not_work_boarded,fn_days_8,fn_days_2
R-000203,1021-0019,UREG,E384M,V 170 GE,Sibir,22500218,EG,NH3,,,,,170,55,,,,47,36,2008,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,15
R-000204,1021-0020,UREK,E3108M,PR 265 EK,Zero,3224,EK,NH3,,,,,179,37.5,,,,0,32,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,4,2
R-000205,1021-0021,UREK,E3108M,PR 265 EK,Zero,3308,EK,NH3,,,,,179,37.5,,,,0,32,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,4
R-000206,1021-0021,UREG,E384M,V 170 GE,Sibir,6290,EG,NH3,,,,,170,55,,,,47,36,2004,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000207,1021-0021,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,,E,Unknown,,,,,170,55,,,,0,0,2008,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000208,1021-0022,UREK,E385M,V 170 EK,Sibir,22500045,EK,NH3,,,,,170,55,,,,47,36,2003,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,,
R-000209,1021-0022,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,ZA004,E,Unknown,,,,,170,55,,,,0,0,2007,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000210,1021-0023,ILR,E003007,MK304,Vestfrost,20011902046,E,R134A,,,,,218,105,,,,0,0,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,6,4
R-000211,1021-0023,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,1146,E,Unknown,,,,,170,55,,,,0,0,2001,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000212,1021-0024,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,05000012,E,Unknown,,,,,170,55,,,,0,0,1997,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000213,1021-0025,ILR,E003007,MK304,Vestfrost,20011902030,E,R134A,,,,,218,105,,,,0,0,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,2
R-000214,1021-0025,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,TS258,E,Unknown,,,,,170,55,,,,0,0,2001,,1,1,,,,0,,,,0,0,0,0,0,,,0,0,0,0,0,0
R-000215,1021-0026,CREK,E391M,RCW 50 EK,Dometic,9401296,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,9
R-000216,1021-0026,UREK,E3108M,PR 265 EK,Zero,64800120,EK,NH3,,,,,179,37.5,,,,0,32,1997,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000217,1021-0027,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,NR2950A,E,Unknown,,,,,170,55,,,,0,0,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000218,1021-0028,UREK,E385M,V 170 EK,Sibir,62600084,EK,NH3,,,,,170,55,,,,47,36,2004,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000219,1021-0028,UREK,E385M,V 170 EK,Sibir,62600066,EK,NH3,,,,,170,55,,,,47,36,1997,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000220,1021-0028,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,ZA002,E,Unknown,,,,,170,55,,,,0,0,1997,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000221,1021-0029,CREK,E391M,RCW 50 EK,Dometic,9401217,EK,NH3,,,,,70,24,,,,2.4,0,1997,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000222,1021-0030,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,00243,E,Unknown,,,,,170,55,,,,0,0,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,,
R-000223,1021-0031,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,9109010325,E,Unknown,,,,,170,55,,,,0,0,1988,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000224,1021-0032,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,ZA006,E,Unknown,,,,,170,55,,,,0,0,1997,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,12,0
R-000225,1021-0032,ILR,E003007,MK304,Vestfrost,20011902134,E,R134A,,,,,218,105,,,,0,0,2001,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000226,1021-0033,UREG,E384M,V 170 GE,Sibir,250025,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000227,1021-0034,CREK,E391M,RCW 50 EK,Dometic,2212066,EK,NH3,,,,,70,24,,,,2.4,0,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,,
R-000228,1021-0035,ILR,E324M,TCW 1152,Dometic,ZA001,E,R134a,,,,,250,169,,,,0,0,1997,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000229,1021-0035,ILR,E003010,MK 074,Vestfrost,6500ARG274PH,E,R134a,,,,,54,16,,,,10,0,1997,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000230,1021-0036,ILR,E003007,MK304,Vestfrost,2205043,E,R134A,,,,,218,105,,,,0,0,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000231,1021-0036,CFAC,E396M,MF 114,Vestfrost,20011902008,E,R134a,,,,,0,0,,,,111,72,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000232,1021-0037,CRAC,E394M,RCW 50 AC,Dometic,2212063,E,R134a,,,,,70,24,,,,9,0,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,14
R-000233,1021-0038,CRAC,E394M,RCW 50 AC,Dometic,9460335,E,R134a,,,,,70,24,,,,9,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000234,1021-0039,CRAC,E394M,RCW 50 AC,Dometic,9720749,E,R134a,,,,,70,24,,,,9,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,,
R-000235,1021-0040,CRAC,E394M,RCW 50 AC,Dometic,9420748,E,R134a,,,,,70,24,,,,9,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,3
R-000007,1022-0001,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,3259,E,Unknown,,,,,170,55,,,,0,0,1999,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000008,1022-0001,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,3172,E,Unknown,,,,,170,55,,,,0,0,1999,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000009,1022-0001,ILR,E003010,MK 074,Vestfrost,83419011,E,R134a,,,,,54,16,,,,10,0,1999,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000010,1022-0001,ILR,E003007,MK304,Vestfrost,20011304525,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000011,1022-0001,ILR,E003007,MK304,Vestfrost,20011901948,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000012,1022-0001,ILR,E003007,MK304,Vestfrost,20011902037,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000013,1022-0001,ILR,E003007,MK304,Vestfrost,2004308901,E,R134A,,,,,218,105,,,,0,0,2004,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000014,1022-0001,ILR,E003007,MK304,Vestfrost,20004308925,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000000,1022-0001,ILR,E003007,MK304,Vestfrost,20011902007,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,0,0
R-000001,1022-0001,ILR,E003007,MK304,Vestfrost,20011901952,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000002,1022-0001,ILR,E003007,MK304,Vestfrost,2001090269,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000003,1022-0001,CFAC,E999,C320,Defy South Africa,AE98280013,E,Unknown,,,,,0,0,,,,308,0,1999,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000004,1022-0001,IFAC,E003004,TFW 800,Dometic,2205050,E,R134A,,,,,0,0,,,,247,0,2005,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,0,0,0
R-000005,1022-0001,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,3290,E,Unknown,,,,,170,55,,,,0,0,1999,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000006,1022-0001,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,3198,E,Unknown,,,,,170,55,,,,0,0,1999,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000015,1022-0001,ILR,E003007,MK304,Vestfrost,0361382,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000016,1022-0001,ILR,E003007,MK304,Vestfrost,20011902044,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000017,1022-0001,ILR,E324M,TCW 1152,Dometic,22120010,E,R134a,,,,,250,169,,,,0,0,2008,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000018,1022-0001,ILR,E324M,TCW 1152,Dometic,22120001,E,R134a,,,,,250,169,,,,0,0,2008,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000019,1022-0001,ILR,E003007,MK304,Vestfrost,20011901947,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000020,1022-0001,CFAC,E999,C320,Defy South Africa,AE98270184,E,Unknown,,,,,0,0,,,,308,0,1999,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000021,1022-0001,ILR,E324M,TCW 1152,Dometic,22120009,E,R134a,,,,,250,169,,,,0,0,2008,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000022,1022-0001,ILR,E003007,MK304,Vestfrost,2004308920,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000023,1022-0001,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,12514528,E,Unknown,,,,,170,55,,,,0,0,1995,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000024,1022-0002,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT001,E,Unknown,,,,,170,55,,,,0,0,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000025,1022-0003,CREK,E391M,RCW 50 EK,Dometic,9401305,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,0,0,0,0,,,0,0,0,0,0,0
R-000026,1022-0004,CREK,E391M,RCW 50 EK,Dometic,9420832,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000027,1022-0005,ILR,E003007,MK304,Vestfrost,20011902039,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000028,1022-0005,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT002,E,Unknown,,,,,170,55,,,,0,0,2003,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000029,1022-0006,ILR,E3111M,TCW 2000 AC,Dometic,9431913,E,R134A,,,,,118,60,,,,42,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000030,1022-0006,SPR,E379M,VC-150 F,Dulas,327A50020,S,R134a,,,,,127,85,,,,63,0,2010,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000031,1022-0007,CREK,E391M,RCW 50 EK,Dometic,9401278,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000032,1022-0008,CREK,E391M,RCW 50 EK,Dometic,2212080,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000033,1022-0009,ILR,E003007,MK304,Vestfrost,20011901968,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000034,1022-0010,ILR,E003007,MK304,Vestfrost,20011902075,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000035,1022-0010,SPR,E003001,TCW 2000 DC,Dometic,9431917,S,R134A,,,,,118,76,,,,42,30,2010,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000036,1022-0011,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT005,E,Unknown,,,,,170,55,,,,0,0,2009,,1,1,,,,0,,,,0,0,0,0,0,,,0,0,0,0,0,0
R-000037,1022-0011,ILR,E003007,MK304,Vestfrost,20011901953,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000038,1022-0012,CREK,E391M,RCW 50 EK,Dometic,2212140,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000039,1022-0013,CREK,E391M,RCW 50 EK,Dometic,2212110,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000040,1022-0014,UREG,E384M,V 170 GE,Sibir,225300031,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,4,3
R-000041,1022-0015,UREK,E385M,V 170 EK,Sibir,04700283,EK,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000042,1022-0016,UREK,E385M,V 170 EK,Sibir,22500044,EK,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000043,1022-0017,SPR,E003001,TCW 2000 DC,Dometic,9431916,S,R134A,,,,,118,76,,,,42,30,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000044,1022-0017,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,61000151,E,Unknown,,,,,170,55,,,,0,0,1991,,2,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000045,1022-0018,CREK,E391M,RCW 50 EK,Dometic,9350943,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000046,1022-0019,ILR,E003007,MK304,Vestfrost,20011901954,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000047,1022-0019,ILR,E3111M,TCW 2000 AC,Dometic,9431922,E,R134A,,,,,118,60,,,,42,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000048,1022-0020,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT006,E,Unknown,,,,,170,55,,,,0,0,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000049,1022-0021,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT008,E,Unknown,,,,,170,55,,,,0,0,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,5,0
R-000050,1022-0022,UREG,E384M,V 170 GE,Sibir,22500042,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000051,1022-0022,SPR,E379M,VC-150 F,Dulas,327A50012,S,R134a,,,,,127,85,,,,63,0,2007,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000052,1022-0023,CREG,E388M,RCW 50 EG,Dometic,94208002,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000053,1022-0024,CREG,E388M,RCW 50 EG,Dometic,9420778,EG,NH3,,,,,70,24,,,,0,0,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,-1,0,0
R-000054,1022-0024,SPR,E379M,VC-150 F,Dulas,328450061,S,R134a,,,,,127,85,,,,63,0,2007,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000055,1022-0025,SPR,E379M,VC-150 F,Dulas,328A50076,S,R134a,,,,,127,85,,,,63,0,2007,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000056,1022-0025,UREG,E384M,V 170 GE,Sibir,22500048,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,5,0
R-000057,1022-0026,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,71600006,E,Unknown,,,,,170,55,,,,0,0,1999,,1,2,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000058,1022-0026,SPR,E003001,TCW 2000 DC,Dometic,9431915,S,R134A,,,,,118,76,,,,42,30,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000059,1022-0027,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT009,E,Unknown,,,,,170,55,,,,0,0,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,38,0
R-000060,1022-0028,ILR,E003007,MK304,Vestfrost,20011902043,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000061,1022-0028,CFAC,E999,C320,Defy South Africa,AE98270178,E,Unknown,,,,,0,0,,,,308,0,1999,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000062,1022-0028,ILR,E003007,MK304,Vestfrost,20011902060,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000063,1022-0028,IFAC,E003004,TFW 800,Dometic,2215049,E,R134A,,,,,0,0,,,,247,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000064,1022-0028,ILR,E003007,MK304,Vestfrost,20011902059,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000065,1022-0028,IFAC,E003004,TFW 800,Dometic,2205049,E,R134A,,,,,0,0,,,,247,0,2004,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000066,1022-0028,ILR,E003007,MK304,Vestfrost,20011901970,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000067,1022-0028,SPR,E003001,TCW 2000 DC,Dometic,9431927,S,R134A,,,,,118,76,,,,42,30,2010,,1,3,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000068,1022-0028,CREK,E391M,RCW 50 EK,Dometic,9401227,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,3,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000069,1022-0028,CREK,E391M,RCW 50 EK,Dometic,9401227,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,3,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000070,1022-0028,UREK,E3108M,PR 265 EK,Zero,3162,EK,NH3,,,,,179,37.5,,,,0,32,2001,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000071,1022-0028,UREG,E384M,V 170 GE,Sibir,22500051,EG,NH3,,,,,170,55,,,,47,36,2001,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000072,1022-0028,UREG,E384M,V 170 GE,Sibir,22500190,EG,NH3,,,,,170,55,,,,47,36,2001,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000073,1022-0028,UREG,E386M,V 110 GE,Sibir,7160004,EG,NH3,,,,,110,17,,,,15,0,1996,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000074,1022-0028,UREG,E386M,V 110 GE,Sibir,42500043,EG,NH3,,,,,110,17,,,,15,0,1999,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000075,1022-0028,UREG,E386M,V 110 GE,Sibir,64800115,EG,NH3,,,,,110,17,,,,15,0,1999,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000076,1022-0028,UREK,E385M,V 170 EK,Sibir,61000091,EK,NH3,,,,,170,55,,,,47,36,1996,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000077,1022-0028,UREK,E385M,V 170 EK,Sibir,42100008,EK,NH3,,,,,170,55,,,,47,36,1999,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000078,1022-0028,UREG,E384M,V 170 GE,Sibir,22000119,EG,NH3,,,,,170,55,,,,47,36,2001,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000079,1022-0028,UREG,E384M,V 170 GE,Sibir,22500194,EG,NH3,,,,,170,55,,,,47,36,2001,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000080,1022-0029,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT016,E,Unknown,,,,,170,55,,,,0,0,1998,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,8,0
R-000081,1022-0029,UREK,E3108M,PR 265 EK,Zero,15716,EK,NH3,,,,,179,37.5,,,,0,32,1999,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000082,1022-0029,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT017,E,Unknown,,,,,170,55,,,,0,0,1998,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000083,1022-0030,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT019,E,Unknown,,,,,170,55,,,,0,0,2009,,2,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000084,1022-0031,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT018,E,Unknown,,,,,170,55,,,,0,0,2009,,1,3,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000085,1022-0032,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT015,E,Unknown,,,,,170,55,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000086,1022-0033,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT014,E,Unknown,,,,,170,55,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000087,1022-0034,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT011,E,Unknown,,,,,170,55,,,,0,0,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000088,1022-0034,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT012,E,Unknown,,,,,170,55,,,,0,0,1998,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000089,1022-0034,IFAC,F2100,Non-PQS Icepack freezer, AC electricity,Unknown,BT013,E,Unknown,,,,,0,0,,,,170,55,1998,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000090,1022-0035,CREK,E391M,RCW 50 EK,Dometic,2212128,EK,NH3,,,,,70,24,,,,2.4,0,2010,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000091,1022-0036,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT010,E,Unknown,,,,,170,55,,,,0,0,2011,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000092,1022-0037,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,IE91360006,E,Unknown,,,,,170,55,,,,0,0,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000093,1022-0038,ILR,E3111M,TCW 2000 AC,Dometic,9431914,E,R134A,,,,,118,60,,,,42,0,2011,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000094,1022-0039,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT007,E,Unknown,,,,,170,55,,,,0,0,1995,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000095,1022-0040,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT020,E,Unknown,,,,,170,55,,,,0,0,1999,,2,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000096,1022-0041,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT019,E,Unknown,,,,,170,55,,,,0,0,1999,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000097,1022-0042,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT003,E,Unknown,,,,,170,55,,,,0,0,1999,,2,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000098,1022-0043,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,BT004,E,Unknown,,,,,170,55,,,,0,0,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000099,1022-0044,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,IE8150027,E,Unknown,,,,,170,55,,,,0,0,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
